,created_at,url,id
6,2022-05-09T07:03:20Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,17531
7,2022-05-15T09:32:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,17531
8,2022-05-22T19:54:45Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,17531
9,2022-06-20T07:37:47Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,17531
10,2022-07-04T14:26:40Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,17531
11,2022-07-10T12:22:17Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,17531
12,2022-07-19T18:46:08Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,17531
13,2022-07-31T08:12:09Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,17531
14,2022-08-13T19:59:38Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,17531
15,2022-08-13T20:38:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,17531
0,2022-03-20T03:54:24Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,18745
1,2022-04-06T02:23:30Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,18745
2,2022-04-08T19:44:44Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,18745
3,2022-05-02T19:28:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,18745
4,2022-05-24T16:56:06Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,18745
5,2022-05-26T18:19:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,18745
6,2022-06-07T18:12:22Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,18745
7,2022-06-17T23:00:07Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,18745
8,2022-06-18T13:43:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,18745
9,2022-06-23T17:40:29Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,18745
10,2022-07-01T23:00:22Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,18745
0,2022-03-18T02:19:42Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,9201
1,2022-04-01T21:44:17Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,9201
2,2022-04-02T18:31:32Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,9201
3,2022-04-08T22:58:06Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,9201
4,2022-04-13T01:47:37Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,9201
5,2022-04-17T21:10:15Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,9201
6,2022-04-25T20:00:40Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,9201
7,2022-05-02T21:20:57Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,9201
